air_temperature,air_humidity,soil_moisture,solar_radiation,ndvi,days_since_rain,wind_speed,risk_class
13.2,52.9,25.2,1059.0,0.664,5.0,12.3,1
19.9,30.0,20.5,863.0,0.512,6.0,14.2,2
29.2,57.5,56.1,944.0,0.685,6.0,4.2,0
26.7,66.0,35.1,579.0,0.95,5.0,16.7,0
27.1,72.2,35.6,561.0,0.753,3.0,5.8,1
37.7,56.4,49.1,573.0,0.609,4.0,6.8,0
18.4,20.5,27.3,520.0,0.47,6.0,4.2,1
25.8,32.3,30.5,547.0,0.509,2.0,17.3,1
27.8,96.9,42.9,655.0,0.742,4.0,12.1,0
21.6,40.3,13.3,436.0,0.461,14.0,11.6,2
26.2,85.7,41.5,272.0,0.62,4.0,11.3,0
16.4,43.2,25.9,585.0,0.879,9.0,11.9,1
34.5,56.7,51.7,395.0,0.647,10.0,5.5,0
21.9,71.3,46.7,414.0,0.426,1.0,15.8,0
38.2,45.2,44.6,494.0,0.95,10.0,4.8,0
25.8,88.7,12.3,453.0,0.937,13.0,11.5,2
32.2,61.4,36.3,720.0,0.71,10.0,8.7,0
25.7,68.3,19.2,490.0,0.85,5.0,6.5,1
25.8,55.2,37.4,729.0,0.572,2.0,8.9,1
22.5,71.9,3.0,557.0,0.75,10.0,11.6,1
26.7,88.4,13.3,504.0,0.544,4.0,15.8,1
27.9,57.6,57.0,548.0,0.376,6.0,10.2,1
21.3,91.1,43.9,288.0,0.95,3.0,18.7,0
25.2,49.0,32.3,581.0,0.367,6.0,5.8,1
22.3,73.8,23.5,673.0,0.674,6.0,7.9,1
39.8,68.8,20.7,698.0,0.671,3.0,14.1,2
25.5,40.8,41.2,277.0,0.713,9.0,3.5,0
35.3,63.8,32.5,247.0,0.604,18.0,17.1,1
24.8,60.1,62.7,423.0,0.606,14.0,3.7,0
27.6,44.6,35.0,769.0,0.645,19.0,29.8,0
18.1,66.4,38.9,560.0,0.706,4.0,5.9,0
23.3,62.6,15.8,381.0,0.62,3.0,28.1,1
27.3,58.7,32.2,258.0,0.608,1.0,16.2,0
35.5,58.8,40.8,397.0,0.382,5.0,2.9,0
27.3,58.4,32.0,385.0,0.95,6.0,4.6,0
34.3,53.4,30.2,688.0,0.716,7.0,3.2,0
29.8,62.5,43.2,702.0,0.658,3.0,7.8,0
35.8,48.4,62.2,331.0,0.508,8.0,18.5,1
25.6,100.0,40.3,656.0,0.439,7.0,25.8,0
40.3,34.6,56.3,637.0,0.775,8.0,4.1,0
23.1,49.5,47.9,308.0,0.591,9.0,3.6,0
21.4,50.9,55.3,505.0,0.732,7.0,12.8,0
18.7,96.7,28.2,581.0,0.377,13.0,2.9,1
40.0,36.2,34.7,549.0,0.898,9.0,18.3,1
30.9,67.7,34.8,212.0,0.782,7.0,15.2,0
24.0,64.5,46.7,544.0,0.605,4.0,10.3,0
33.5,66.0,50.7,635.0,0.704,5.0,17.8,0
30.1,82.3,40.0,804.0,0.753,2.0,17.4,0
37.8,81.9,52.0,400.0,0.379,12.0,4.6,1
16.7,51.9,29.0,422.0,0.922,4.0,3.5,0
24.4,63.5,52.2,482.0,0.707,3.0,9.4,0
23.2,26.4,54.3,572.0,0.493,2.0,18.1,1
14.2,61.8,48.8,537.0,0.423,4.0,4.4,0
32.4,45.7,40.1,629.0,0.798,4.0,3.7,1
24.4,56.6,49.4,317.0,0.658,15.0,3.9,0
30.4,29.7,23.7,591.0,0.707,4.0,7.0,2
40.2,67.3,41.2,386.0,0.625,18.0,0.5,0
23.9,29.5,42.8,494.0,0.44,15.0,5.0,1
23.5,62.7,16.7,827.0,0.712,15.0,13.6,2
26.7,37.9,45.6,268.0,0.584,10.0,18.1,0
31.9,44.7,18.0,470.0,0.616,1.0,35.5,2
22.6,80.8,31.2,291.0,0.95,14.0,9.1,1
22.2,70.6,38.6,548.0,0.776,2.0,6.2,0
32.3,80.7,26.3,709.0,0.787,3.0,30.7,1
28.3,88.1,39.3,551.0,0.95,4.0,9.9,0
13.7,46.1,39.1,499.0,0.689,4.0,10.2,0
18.6,87.0,24.9,759.0,0.642,12.0,22.5,1
35.0,33.6,47.1,579.0,0.498,11.0,2.2,1
28.4,73.4,25.8,668.0,0.539,6.0,10.5,2
21.4,51.1,74.6,649.0,0.252,10.0,3.2,1
25.0,43.3,36.2,50.0,0.762,7.0,1.6,0
26.1,71.1,19.3,506.0,0.392,6.0,4.6,1
30.4,77.0,22.3,326.0,0.782,5.0,27.0,0
17.9,76.5,56.4,371.0,0.612,3.0,2.2,0
21.0,63.9,31.5,785.0,0.643,0.0,7.0,0
27.6,62.4,16.2,453.0,0.612,12.0,16.9,1
25.4,69.5,51.7,861.0,0.869,4.0,4.9,0
29.4,65.5,31.4,267.0,0.838,4.0,35.2,0
18.6,69.7,48.5,325.0,0.615,3.0,9.7,0
28.1,63.7,53.0,657.0,0.458,8.0,2.0,1
32.5,75.2,42.4,459.0,0.786,9.0,4.6,0
28.9,30.7,76.3,575.0,0.445,4.0,2.2,1
26.8,57.6,10.4,500.0,0.34,7.0,5.1,2
25.4,35.1,24.9,494.0,0.71,4.0,7.7,1
21.0,65.0,33.9,465.0,0.839,12.0,17.2,0
25.6,89.6,74.2,552.0,0.547,8.0,40.0,1
33.6,51.5,66.8,635.0,0.693,1.0,8.0,0
25.3,62.3,58.6,811.0,0.545,9.0,15.3,0
20.7,73.6,25.3,484.0,0.75,7.0,8.9,0
23.0,22.8,27.2,449.0,0.817,3.0,4.3,2
27.2,50.6,24.7,426.0,0.573,3.0,5.7,0
23.8,66.6,25.5,785.0,0.435,11.0,25.4,1
28.9,8.0,61.9,644.0,0.358,11.0,6.6,1
29.1,42.4,34.1,178.0,0.787,7.0,28.6,0
31.3,79.8,36.2,170.0,0.415,4.0,10.3,0
34.5,78.1,50.4,371.0,0.687,3.0,11.0,0
32.0,66.7,11.4,561.0,0.76,3.0,21.9,2
20.4,75.9,38.8,514.0,0.53,5.0,11.6,0
20.6,63.9,20.5,613.0,0.59,13.0,0.4,1
25.5,70.0,33.3,488.0,0.8,1.0,5.2,0
23.3,54.3,28.6,772.0,0.475,7.0,10.9,1
19.2,62.1,27.8,659.0,0.456,5.0,11.9,1
23.3,48.6,41.6,534.0,0.578,9.0,11.7,0
23.2,82.7,41.5,726.0,0.85,3.0,9.1,0
22.0,87.4,34.5,223.0,0.91,5.0,10.6,0
24.1,84.8,43.9,505.0,0.602,11.0,23.4,0
33.1,52.7,24.1,545.0,0.492,7.0,7.2,2
27.2,42.8,48.9,628.0,0.812,4.0,9.1,0
40.8,83.0,34.7,211.0,0.32,3.0,18.7,1
27.0,69.8,30.3,473.0,0.665,15.0,19.2,0
24.3,65.9,25.3,592.0,0.612,2.0,3.5,1
26.0,48.6,34.1,606.0,0.853,17.0,1.3,1
27.5,67.7,67.9,734.0,0.871,7.0,16.4,0
28.6,40.5,37.0,657.0,0.45,6.0,13.2,1
38.5,71.4,19.7,509.0,0.65,13.0,9.8,1
20.9,84.8,52.7,641.0,0.517,13.0,17.5,1
31.2,89.4,30.4,484.0,0.567,7.0,8.3,1
27.2,72.8,42.5,546.0,0.731,9.0,12.8,0
16.6,35.1,28.3,663.0,0.56,2.0,6.7,0
30.6,63.6,58.5,512.0,0.655,5.0,5.1,0
33.6,98.5,28.5,585.0,0.792,4.0,8.1,1
20.9,44.4,60.4,693.0,0.893,15.0,2.3,1
25.9,58.9,21.2,648.0,0.672,14.0,4.7,1
15.6,85.4,33.3,742.0,0.641,2.0,9.5,0
18.4,71.1,60.4,939.0,0.421,2.0,13.1,1
32.3,100.0,40.7,647.0,0.905,6.0,21.6,0
23.2,46.8,74.3,437.0,0.709,17.0,9.1,0
19.3,42.2,33.7,612.0,0.645,5.0,4.9,0
27.4,82.0,42.1,604.0,0.635,25.0,3.2,0
22.9,38.5,68.5,630.0,0.685,2.0,20.5,0
23.2,56.5,13.8,789.0,0.759,4.0,11.0,2
30.4,58.8,11.8,217.0,0.781,2.0,8.8,2
19.0,78.6,25.3,792.0,0.91,7.0,11.2,1
20.6,71.1,51.0,853.0,0.664,4.0,17.7,0
26.9,68.2,12.2,622.0,0.936,16.0,26.1,2
31.8,52.8,47.6,627.0,0.81,4.0,2.8,0
33.4,81.9,46.4,477.0,0.609,11.0,8.2,0
22.0,100.0,70.2,521.0,0.32,2.0,16.6,1
31.6,72.4,54.7,646.0,0.635,5.0,3.0,0
21.3,61.8,43.8,634.0,0.901,1.0,32.7,0
37.0,36.6,59.7,650.0,0.48,17.0,8.1,2
19.2,48.5,46.6,633.0,0.635,6.0,35.8,0
34.0,56.2,30.6,682.0,0.65,11.0,2.6,0
22.1,50.4,19.7,662.0,0.79,1.0,20.0,1
38.1,59.7,28.9,336.0,0.55,2.0,5.6,1
29.5,92.0,37.4,670.0,0.464,2.0,10.0,1
19.9,82.4,40.8,855.0,0.723,4.0,15.3,0
22.9,57.1,3.8,515.0,0.486,13.0,18.9,2
30.7,38.3,34.5,790.0,0.29,4.0,13.6,2
32.3,84.1,38.5,355.0,0.95,9.0,9.6,0
25.6,59.1,46.8,515.0,0.787,20.0,11.1,0
26.3,28.9,64.0,405.0,0.95,5.0,49.5,0
30.6,72.8,41.0,768.0,0.777,2.0,21.1,0
26.8,78.5,23.4,815.0,0.742,3.0,4.3,0
18.2,16.3,8.9,502.0,0.687,10.0,10.9,2
21.1,45.2,49.0,731.0,0.587,4.0,14.2,0
27.4,58.0,24.1,817.0,0.712,1.0,0.8,1
33.3,73.2,51.9,514.0,0.52,32.0,22.8,1
35.7,50.7,60.4,543.0,0.428,14.0,4.7,1
30.7,45.0,13.3,652.0,0.56,3.0,6.1,1
27.7,73.1,46.9,368.0,0.852,24.0,3.5,0
30.5,51.6,58.7,540.0,0.398,28.0,20.1,1
22.0,69.8,54.3,906.0,0.401,21.0,15.9,2
25.1,40.0,4.5,430.0,0.726,5.0,20.9,1
21.1,35.7,24.3,674.0,0.545,6.0,27.5,1
18.5,73.6,17.5,614.0,0.707,9.0,12.0,1
28.0,64.5,46.4,491.0,0.798,3.0,6.8,0
27.1,76.6,44.6,560.0,0.703,13.0,12.2,1
30.1,50.4,3.0,835.0,0.506,8.0,6.0,2
29.3,45.7,33.2,620.0,0.851,13.0,15.1,0
27.5,84.5,50.8,648.0,0.754,4.0,23.4,0
29.3,32.6,40.4,808.0,0.625,8.0,5.0,0
25.7,82.5,40.3,468.0,0.616,2.0,12.2,0
28.5,83.8,32.2,332.0,0.687,4.0,9.4,0
21.6,75.5,21.1,838.0,0.564,5.0,10.0,1
28.2,47.6,37.7,545.0,0.326,10.0,19.9,0
30.0,45.3,38.8,681.0,0.755,12.0,14.4,0
22.0,56.2,47.8,383.0,0.744,2.0,8.3,0
26.3,36.7,49.1,590.0,0.206,15.0,9.1,1
22.3,42.7,39.4,323.0,0.712,9.0,11.0,0
22.8,71.6,55.5,531.0,0.936,10.0,10.5,0
19.3,71.7,32.0,403.0,0.417,12.0,11.0,0
33.6,41.1,14.9,362.0,0.607,3.0,17.6,1
32.4,72.2,45.6,465.0,0.587,15.0,3.5,1
29.2,68.2,40.0,107.0,0.919,4.0,14.5,0
37.8,87.2,46.0,311.0,0.822,6.0,15.6,1
24.9,70.2,17.8,661.0,0.462,5.0,34.4,2
44.2,79.1,66.7,583.0,0.682,24.0,9.6,1
24.6,68.6,49.4,327.0,0.95,3.0,14.3,0
27.5,77.6,33.4,619.0,0.508,21.0,19.8,1
23.6,36.8,23.0,362.0,0.618,17.0,14.1,1
28.2,57.8,55.2,650.0,0.712,2.0,1.4,0
31.0,59.3,20.4,499.0,0.51,4.0,1.7,1
25.3,55.6,74.2,461.0,0.937,4.0,8.9,0
36.7,68.0,28.2,504.0,0.535,11.0,10.4,1
27.4,71.4,65.5,981.0,0.37,15.0,13.1,2
27.6,67.1,35.0,383.0,0.526,4.0,3.2,0
20.5,56.8,63.3,561.0,0.738,2.0,16.0,0
28.5,46.8,26.2,661.0,0.476,11.0,3.3,1
25.2,79.7,38.3,347.0,0.674,7.0,14.0,0
22.4,66.3,50.9,233.0,0.721,2.0,4.3,0
21.3,41.7,48.6,412.0,0.402,10.0,15.4,1
42.0,56.5,55.6,657.0,0.519,7.0,19.8,1
24.4,28.6,30.2,458.0,0.683,2.0,5.3,0
17.3,60.6,39.4,478.0,0.746,4.0,13.8,0
21.8,56.4,58.0,684.0,0.523,20.0,11.7,0
25.7,49.7,26.7,375.0,0.647,0.0,5.1,0
29.3,88.5,47.2,504.0,0.569,3.0,3.1,0
29.3,39.2,34.5,248.0,0.751,2.0,16.2,0
30.1,72.7,41.3,578.0,0.713,5.0,31.3,0
22.1,99.4,39.4,561.0,0.553,7.0,8.2,0
28.0,79.4,25.4,663.0,0.706,6.0,1.5,0
20.7,59.4,33.8,314.0,0.546,7.0,0.8,0
22.3,39.6,40.3,485.0,0.702,8.0,10.9,1
20.5,35.5,36.4,290.0,0.705,4.0,2.3,0
18.9,52.6,63.2,476.0,0.95,29.0,1.9,0
32.4,47.6,54.2,787.0,0.559,7.0,5.0,1
30.1,47.0,42.6,462.0,0.595,2.0,15.9,0
31.9,54.1,25.8,274.0,0.503,6.0,15.0,1
26.2,58.2,24.8,398.0,0.434,11.0,16.6,2
30.7,68.7,69.6,230.0,0.538,12.0,6.7,0
15.4,37.7,21.8,287.0,0.74,10.0,7.1,1
31.2,47.7,39.8,641.0,0.753,7.0,20.8,1
27.1,57.1,43.8,260.0,0.673,3.0,7.9,0
29.8,56.5,33.0,576.0,0.567,8.0,3.0,1
28.3,93.1,22.0,525.0,0.531,6.0,5.2,1
20.1,64.2,25.4,424.0,0.455,4.0,16.8,1
17.0,31.0,29.3,561.0,0.52,7.0,13.6,0
21.7,67.5,26.6,351.0,0.387,12.0,8.8,1
29.4,69.8,59.2,671.0,0.864,1.0,2.2,0
30.1,57.7,37.9,394.0,0.95,3.0,13.5,0
17.8,38.2,29.6,450.0,0.272,11.0,7.6,2
20.1,91.6,39.7,429.0,0.672,2.0,3.0,0
21.7,40.7,48.7,644.0,0.669,15.0,16.6,0
23.9,71.9,32.5,618.0,0.658,5.0,7.9,0
17.8,63.6,52.4,50.0,0.513,9.0,10.6,0
17.5,70.8,17.7,566.0,0.804,11.0,22.9,2
21.1,90.7,56.7,206.0,0.694,6.0,12.6,0
26.5,70.1,37.9,459.0,0.806,15.0,15.7,0
18.9,49.9,37.2,501.0,0.487,7.0,10.0,1
25.3,79.9,26.9,457.0,0.371,8.0,18.0,2
32.4,48.6,18.4,610.0,0.698,2.0,3.7,1
18.2,62.9,11.3,650.0,0.447,21.0,2.2,2
24.8,36.7,25.8,381.0,0.81,12.0,3.3,0
32.1,41.4,47.4,374.0,0.237,3.0,7.1,1
23.5,60.9,22.6,514.0,0.536,2.0,15.7,1
22.6,66.6,13.2,242.0,0.509,5.0,6.4,1
33.0,29.4,23.5,434.0,0.56,5.0,15.4,1
24.2,69.0,31.8,763.0,0.667,7.0,11.0,0
32.6,45.3,32.5,249.0,0.691,15.0,34.9,0
28.6,83.0,35.9,459.0,0.735,15.0,11.2,0
23.9,53.7,54.5,413.0,0.756,12.0,5.8,0
28.9,39.8,58.0,881.0,0.589,1.0,14.3,1
27.9,61.4,70.1,423.0,0.95,19.0,10.4,0
32.1,43.5,12.0,434.0,0.87,13.0,3.7,2
22.7,82.8,24.3,334.0,0.564,10.0,8.7,1
26.2,60.0,49.2,522.0,0.595,5.0,8.6,0
25.6,57.3,30.7,569.0,0.56,9.0,9.0,1
30.2,70.7,51.8,361.0,0.685,2.0,3.9,0
19.8,41.9,41.3,698.0,0.445,9.0,31.6,1
32.1,36.8,63.3,569.0,0.478,13.0,2.4,1
28.8,67.4,54.7,673.0,0.23,8.0,23.2,1
18.1,40.2,55.0,461.0,0.548,5.0,9.7,0
33.2,40.2,31.4,564.0,0.812,16.0,4.6,1
39.4,75.1,36.4,482.0,0.593,27.0,28.3,1
32.0,69.5,33.1,782.0,0.603,10.0,0.4,1
34.6,37.4,13.9,541.0,0.67,13.0,4.5,2
26.5,48.9,61.5,522.0,0.44,6.0,8.3,1
16.0,43.7,49.9,438.0,0.625,5.0,5.1,0
14.9,92.0,32.5,427.0,0.78,13.0,9.1,0
27.5,76.3,58.9,563.0,0.675,22.0,14.8,0
22.4,52.4,27.9,668.0,0.796,4.0,3.1,1
20.5,70.4,8.6,397.0,0.848,3.0,11.7,2
25.6,35.6,54.1,543.0,0.739,4.0,15.9,0
29.7,47.9,17.5,553.0,0.492,4.0,3.4,2
17.3,61.9,34.9,585.0,0.558,17.0,11.0,0
23.3,68.1,41.3,213.0,0.95,15.0,8.5,0
35.1,58.2,44.2,354.0,0.677,4.0,4.1,0
19.5,64.5,51.6,274.0,0.653,8.0,4.4,0
31.2,61.4,47.3,526.0,0.465,3.0,4.5,0
23.1,57.1,46.8,358.0,0.604,6.0,6.6,0
29.3,54.7,25.3,431.0,0.749,3.0,6.7,1
32.6,52.3,42.7,305.0,0.623,5.0,23.8,0
30.4,64.2,13.9,447.0,0.527,3.0,12.3,2
31.5,67.4,63.0,318.0,0.568,16.0,12.5,0
19.1,63.6,15.6,656.0,0.835,8.0,10.6,1
32.7,38.8,32.5,606.0,0.74,9.0,11.2,1
20.9,42.0,16.9,547.0,0.716,4.0,13.2,1
27.6,67.2,26.3,466.0,0.699,5.0,3.6,0
27.5,86.5,38.2,153.0,0.407,8.0,8.8,1
28.9,62.7,29.5,438.0,0.669,22.0,4.6,0
28.0,52.6,56.3,383.0,0.812,7.0,18.7,0
20.9,64.0,41.6,565.0,0.573,18.0,6.1,0
17.9,39.5,30.6,632.0,0.796,5.0,13.3,1
31.2,83.6,35.9,578.0,0.718,7.0,15.0,0
27.1,63.4,57.5,747.0,0.769,15.0,11.8,0
32.9,47.9,52.5,418.0,0.629,12.0,10.9,0
25.7,57.0,19.8,410.0,0.78,4.0,9.6,2
17.6,50.5,27.1,707.0,0.356,9.0,15.6,1
31.8,83.6,45.6,550.0,0.626,10.0,4.9,0
23.8,56.4,43.7,476.0,0.748,11.0,12.4,0
28.1,62.8,21.2,852.0,0.673,4.0,1.7,2
22.1,70.3,50.0,624.0,0.817,2.0,5.9,0
35.9,46.7,23.7,486.0,0.592,18.0,6.5,2
20.7,63.5,58.9,397.0,0.521,27.0,2.7,1
24.0,64.9,46.5,759.0,0.325,11.0,10.9,2
26.6,32.0,19.9,557.0,0.571,5.0,5.2,2
19.4,64.5,29.5,524.0,0.713,16.0,21.3,1
28.0,59.2,29.3,642.0,0.757,3.0,8.0,1
35.7,62.3,40.6,678.0,0.368,3.0,14.8,1
23.1,60.6,34.7,619.0,0.832,19.0,19.0,0
28.4,64.7,19.7,679.0,0.445,25.0,13.5,2
9.5,84.1,15.7,601.0,0.598,5.0,7.1,1
25.8,38.8,46.8,620.0,0.518,4.0,9.6,1
24.1,53.8,42.6,388.0,0.695,7.0,2.7,0
21.1,72.0,39.7,846.0,0.637,3.0,15.0,0
32.5,68.7,42.3,298.0,0.742,2.0,35.8,1
24.0,68.3,28.1,576.0,0.95,2.0,17.9,0
24.9,100.0,40.9,279.0,0.692,9.0,6.8,0
23.7,71.1,78.6,502.0,0.516,7.0,7.4,0
14.5,80.4,56.8,417.0,0.703,15.0,18.4,0
19.2,54.5,33.4,544.0,0.95,19.0,3.1,1
31.8,42.1,29.6,582.0,0.738,10.0,5.4,1
13.3,54.3,3.0,348.0,0.79,3.0,5.8,1
21.4,72.8,55.1,515.0,0.333,1.0,1.6,0
23.6,67.3,50.6,771.0,0.69,5.0,12.9,0
36.5,67.3,29.3,284.0,0.572,5.0,6.9,1
30.6,56.1,15.1,366.0,0.498,3.0,7.0,1
22.7,53.3,19.5,675.0,0.616,10.0,10.5,1
33.8,56.8,45.1,534.0,0.64,11.0,2.3,0
21.6,73.0,36.6,547.0,0.508,9.0,8.9,0
32.1,75.1,49.1,704.0,0.654,26.0,2.2,1
17.8,41.9,39.4,377.0,0.589,2.0,12.9,0
32.4,73.7,53.5,427.0,0.746,6.0,20.1,1
23.6,48.3,43.9,404.0,0.661,7.0,14.9,0
19.8,68.4,51.3,457.0,0.688,5.0,5.9,0
24.7,56.5,4.6,761.0,0.796,4.0,13.8,2
27.7,88.2,18.3,214.0,0.72,12.0,7.7,1
23.0,52.5,32.2,305.0,0.619,4.0,10.1,0
29.3,63.2,55.3,274.0,0.244,3.0,13.2,1
22.5,70.9,68.1,772.0,0.712,11.0,0.3,0
29.7,44.3,35.4,409.0,0.456,10.0,1.8,0
28.7,58.7,28.2,461.0,0.604,2.0,8.2,0
25.6,55.2,6.7,229.0,0.687,15.0,4.8,2
23.4,50.8,51.8,473.0,0.86,23.0,9.1,1
26.9,52.1,29.2,676.0,0.95,1.0,10.3,0
29.3,80.0,85.3,566.0,0.454,12.0,5.9,0
38.4,49.2,26.2,501.0,0.383,8.0,7.2,2
31.6,70.2,71.7,238.0,0.679,8.0,3.9,0
31.9,65.7,50.0,461.0,0.664,16.0,11.3,0
44.5,34.9,21.5,546.0,0.404,8.0,16.2,2
29.1,69.3,41.7,341.0,0.617,8.0,2.3,0
28.9,34.6,50.3,638.0,0.728,5.0,15.6,0
30.2,71.3,34.4,679.0,0.399,16.0,12.4,1
19.9,50.9,51.4,425.0,0.441,2.0,14.8,0
23.3,60.2,51.1,651.0,0.504,14.0,20.4,0
23.0,36.7,47.5,500.0,0.582,4.0,6.0,0
29.9,62.2,37.7,726.0,0.745,7.0,18.4,1
25.0,76.7,19.2,886.0,0.561,3.0,20.7,2
26.8,45.5,36.8,323.0,0.63,5.0,2.6,0
32.5,49.1,40.8,659.0,0.95,3.0,10.4,1
31.2,68.2,8.0,755.0,0.448,6.0,10.1,2
25.0,68.6,40.7,345.0,0.502,14.0,21.5,0
22.0,16.2,36.5,416.0,0.742,5.0,42.3,1
32.8,96.3,17.3,414.0,0.798,10.0,14.9,1
30.6,69.5,32.7,496.0,0.695,4.0,32.1,0
16.4,72.5,33.0,456.0,0.946,3.0,5.1,0
24.1,57.4,68.9,484.0,0.677,7.0,14.0,0
27.0,26.6,41.5,671.0,0.264,1.0,9.0,2
30.7,72.1,54.6,179.0,0.637,4.0,13.1,0
31.5,49.8,36.1,345.0,0.517,16.0,15.1,1
27.7,69.8,8.0,641.0,0.869,10.0,16.9,2
29.5,56.1,48.8,619.0,0.794,7.0,7.3,0
26.4,64.3,27.5,329.0,0.334,6.0,8.4,1
22.0,46.1,32.6,621.0,0.863,14.0,16.0,1
24.4,75.6,21.2,759.0,0.789,4.0,11.8,2
26.1,38.6,39.2,511.0,0.562,5.0,5.5,0
25.8,100.0,55.0,339.0,0.606,1.0,8.6,0
14.7,100.0,52.9,677.0,0.871,6.0,19.3,1
23.6,89.4,63.4,830.0,0.265,10.0,4.3,0
26.3,83.0,65.6,360.0,0.7,5.0,9.3,0
24.3,58.5,5.3,527.0,0.817,9.0,3.0,1
24.5,81.0,18.9,716.0,0.604,5.0,20.5,1
28.9,58.3,9.1,541.0,0.737,9.0,43.7,2
19.5,32.0,48.1,205.0,0.639,8.0,24.2,0
16.2,87.1,26.9,600.0,0.479,4.0,6.3,1
23.9,80.3,30.2,344.0,0.474,6.0,6.3,1
30.6,59.4,34.5,291.0,0.748,6.0,19.8,0
36.1,37.9,44.1,209.0,0.506,6.0,18.1,0
30.7,49.4,14.2,734.0,0.346,19.0,26.6,2
17.2,27.2,17.9,370.0,0.642,6.0,9.6,1
24.6,77.0,38.0,580.0,0.528,17.0,3.7,1
27.5,31.1,57.2,624.0,0.404,3.0,9.8,2
27.1,65.2,37.6,549.0,0.633,9.0,8.7,0
29.2,44.8,25.3,573.0,0.758,12.0,37.8,0
20.5,34.3,3.6,589.0,0.624,2.0,15.3,2
26.4,64.3,53.2,545.0,0.428,10.0,1.8,0
28.5,54.0,26.2,383.0,0.707,1.0,15.7,1
31.0,75.1,19.6,367.0,0.806,4.0,20.6,1
21.2,37.2,10.6,501.0,0.95,7.0,18.5,1
23.9,46.4,15.0,497.0,0.88,20.0,17.8,2
9.8,17.0,22.6,597.0,0.439,10.0,11.6,2
22.3,20.7,34.2,718.0,0.774,4.0,8.4,1
22.9,92.4,18.7,582.0,0.666,14.0,3.5,0
19.9,97.5,41.0,374.0,0.413,2.0,27.8,1
27.0,61.7,34.1,127.0,0.671,1.0,14.3,0
25.7,45.2,73.6,382.0,0.95,9.0,6.4,0
12.4,54.6,10.7,278.0,0.835,5.0,10.7,1
27.3,75.7,40.6,389.0,0.438,7.0,3.5,0
20.4,50.7,40.8,564.0,0.622,2.0,10.6,0
28.9,64.3,21.5,535.0,0.709,15.0,22.7,2
18.3,59.8,39.5,854.0,0.309,14.0,15.7,0
26.2,49.8,50.3,607.0,0.315,2.0,20.2,1
24.3,50.5,39.5,864.0,0.648,3.0,19.1,0
27.8,65.3,60.2,649.0,0.65,17.0,13.5,0
26.7,42.4,3.2,715.0,0.289,4.0,8.8,2
24.5,68.1,24.5,455.0,0.69,2.0,7.4,1
16.8,51.5,61.6,327.0,0.816,8.0,26.5,0
17.1,62.3,52.6,439.0,0.581,5.0,14.7,0
22.5,84.9,46.6,518.0,0.631,2.0,13.9,0
26.0,57.0,57.7,407.0,0.723,20.0,14.6,0
22.4,76.6,7.3,340.0,0.699,1.0,8.0,1
29.8,27.7,50.7,595.0,0.32,6.0,13.3,1
24.3,51.5,55.0,339.0,0.457,12.0,5.9,0
20.2,60.5,27.5,244.0,0.549,16.0,6.9,1
24.3,94.6,80.1,318.0,0.465,10.0,16.2,0
27.4,24.7,41.1,478.0,0.884,13.0,14.3,0
27.9,58.3,3.0,342.0,0.734,11.0,16.5,2
37.3,86.2,44.1,479.0,0.42,7.0,18.2,1
22.0,45.9,26.5,628.0,0.581,3.0,8.1,0
25.6,56.2,56.6,623.0,0.823,5.0,10.1,0
28.6,66.0,46.8,401.0,0.504,3.0,15.7,0
25.9,63.3,28.4,285.0,0.773,8.0,5.3,1
23.0,88.2,62.0,416.0,0.869,3.0,0.4,0
16.7,68.1,53.0,638.0,0.839,6.0,2.3,0
22.9,83.9,24.8,680.0,0.652,6.0,6.7,1
19.6,53.5,35.6,584.0,0.845,9.0,8.2,0
15.6,46.7,46.3,736.0,0.526,6.0,12.9,0
21.2,55.9,32.2,831.0,0.95,6.0,20.9,1
19.7,39.1,32.6,433.0,0.663,2.0,8.6,0
29.5,68.7,38.6,788.0,0.826,4.0,6.3,0
29.6,53.1,20.9,473.0,0.555,0.0,3.5,1
20.6,47.9,3.0,704.0,0.71,10.0,5.7,2
24.4,69.0,41.8,648.0,0.718,5.0,5.6,0
14.9,39.4,6.2,164.0,0.453,5.0,11.1,2
23.0,73.9,22.1,346.0,0.447,8.0,5.6,1
28.4,51.4,9.7,300.0,0.583,7.0,7.9,2
30.9,80.9,11.6,199.0,0.819,8.0,7.2,1
21.7,52.9,44.8,678.0,0.29,9.0,10.3,0
32.3,71.4,34.4,892.0,0.555,6.0,15.1,1
16.9,63.2,33.9,474.0,0.856,3.0,13.3,0
18.5,73.4,16.9,674.0,0.398,2.0,4.8,1
30.3,62.0,27.5,787.0,0.846,4.0,6.5,1
36.0,30.1,44.0,557.0,0.417,18.0,17.1,1
29.0,78.2,37.2,515.0,0.455,7.0,20.0,0
25.8,58.4,51.2,476.0,0.594,9.0,3.1,0
12.8,74.2,53.4,617.0,0.95,5.0,2.7,0
13.9,72.4,34.0,677.0,0.505,6.0,27.1,0
26.8,46.1,8.4,603.0,0.308,3.0,3.6,2
23.9,43.5,25.9,597.0,0.368,10.0,5.3,1
19.4,71.8,36.4,511.0,0.788,5.0,8.0,0
26.4,54.5,25.6,233.0,0.376,10.0,5.1,2
26.7,76.9,21.1,682.0,0.834,1.0,5.4,1
31.7,56.8,39.1,289.0,0.633,11.0,5.4,1
26.8,78.4,76.9,631.0,0.614,3.0,11.1,1
